"","src_subject_id","eventname","reshist_addr1_adi_wsum","reshist_addr1_adi_perc"
"366","NDAR_INV0VBJ9TP2","baseline_year_1_arm_1",91.557175,23
"367","NDAR_INV0Y8YJ2UR","baseline_year_1_arm_1",96.512665,30
"368","NDAR_INV0Y9F2PL1","baseline_year_1_arm_1",102.11314,40
"369","NDAR_INV0Y9GR364","baseline_year_1_arm_1",104.72552,46
"370","NDAR_INV10TEADFM","baseline_year_1_arm_1",119.881905,97
"371","NDAR_INV10ZLTFJZ","baseline_year_1_arm_1",115.6804,85
"372","NDAR_INV0RHDH1EL","baseline_year_1_arm_1",7.081432,1
"373","NDAR_INV0RHLKA9M","baseline_year_1_arm_1",112.5782,73
"374","NDAR_INV0VF0JVNL","baseline_year_1_arm_1",46.668213,3
"375","NDAR_INV0VJZ6NZY","baseline_year_1_arm_1",79.735306,13
"376","NDAR_INV19P33RVR","baseline_year_1_arm_1",102.85431,42
"377","NDAR_INV19UPJ1X0","baseline_year_1_arm_1",98.08938,33
"378","NDAR_INV0ML93ZXT","baseline_year_1_arm_1",106.93919,53
"379","NDAR_INV0MPBK7TU","baseline_year_1_arm_1",15.459748,1
"380","NDAR_INV13E5D9V1","baseline_year_1_arm_1",110.528854,65
"381","NDAR_INV13FP25D3","baseline_year_1_arm_1",88.84963,20
"382","NDAR_INV1680LJ8D","baseline_year_1_arm_1",105.52494,49
"383","NDAR_INV16C687G5","baseline_year_1_arm_1",NA,NA
"384","NDAR_INV16FHYZYY","baseline_year_1_arm_1",101.95154,40
"385","NDAR_INV19WE0FYW","baseline_year_1_arm_1",122.03886,99
"386","NDAR_INV19YE2JCZ","baseline_year_1_arm_1",112.027,70
"387","NDAR_INV0MRY4Z3E","baseline_year_1_arm_1",104.86683,47
"388","NDAR_INV0MXJ7AZN","baseline_year_1_arm_1",110.673325,65
"389","NDAR_INV13GH02YK","baseline_year_1_arm_1",106.12265,51
"390","NDAR_INV13L3YFFP","baseline_year_1_arm_1",115.30588,83
"391","NDAR_INV16GY1RE8","baseline_year_1_arm_1",104.9928,47
"392","NDAR_INV16MGA6G5","baseline_year_1_arm_1",112.73602,73
"393","NDAR_INV1A1Y0V5X","baseline_year_1_arm_1",109.45764,61
"394","NDAR_INV1A3NCEUP","baseline_year_1_arm_1",56.87992,5
"395","NDAR_INV0N0JE94U","baseline_year_1_arm_1",110.97351,67
"396","NDAR_INV0N289PCW","baseline_year_1_arm_1",62.91742,6
"397","NDAR_INV13LFMTL6","baseline_year_1_arm_1",66.0518,7
"398","NDAR_INV13MV0VA7","baseline_year_1_arm_1",81.63958,14
"399","NDAR_INV16PJ1RJ6","baseline_year_1_arm_1",95.83699,29
"400","NDAR_INV16RVU5PF","baseline_year_1_arm_1",94.27392,27
"401","NDAR_INV1A8C7PRA","baseline_year_1_arm_1",118.85919,95
"402","NDAR_INV1A8NWWZG","baseline_year_1_arm_1",115.67657,85
"403","NDAR_INV0N4E3EM7","baseline_year_1_arm_1",84.47778,17
"404","NDAR_INV0N5WVJ17","baseline_year_1_arm_1",99.26598,35
"405","NDAR_INV13NMXD4V","baseline_year_1_arm_1",121.05345,98
"406","NDAR_INV13PRF0TM","baseline_year_1_arm_1",119.406166,96
"407","NDAR_INV1415W413","baseline_year_1_arm_1",94.18917,27
"408","NDAR_INV170X8DA0","baseline_year_1_arm_1",104.79136,47
"409","NDAR_INV1AJNN0V2","baseline_year_1_arm_1",67.26314,8
"410","NDAR_INV1AKMLL9A","baseline_year_1_arm_1",100.79242,37
"411","NDAR_INV0NGG5VLJ","baseline_year_1_arm_1",121.38745,99
"412","NDAR_INV0NJE7J4R","baseline_year_1_arm_1",109.94336,63
"413","NDAR_INV145EPB4G","baseline_year_1_arm_1",84.39933,17
"414","NDAR_INV173ZYYKX","baseline_year_1_arm_1",49.759014,4
"415","NDAR_INV174DUV2F","baseline_year_1_arm_1",93.676285,26
"416","NDAR_INV174LD3GC","baseline_year_1_arm_1",122.870705,100
"417","NDAR_INV1AURDG78","baseline_year_1_arm_1",88.47273,20
"418","NDAR_INV1AYCA8E3","baseline_year_1_arm_1",87.32617,19
"419","NDAR_INV0NK7MVCJ","baseline_year_1_arm_1",105.5326,49
"420","NDAR_INV0NLL2KYE","baseline_year_1_arm_1",28.247519,2
"421","NDAR_INV14AFR5D4","baseline_year_1_arm_1",94.48825,27
"422","NDAR_INV14BPGL15","baseline_year_1_arm_1",76.69343,11
"423","NDAR_INV17K4X0WD","baseline_year_1_arm_1",39.9228,3
"424","NDAR_INV17N7VX8E","baseline_year_1_arm_1",121.24105,99
"425","NDAR_INV17UGGHGJ","baseline_year_1_arm_1",108.82317,59
"426","NDAR_INV1AA2VG9C","baseline_year_1_arm_1",111.69894,69
"427","NDAR_INV1ABMXKWV","baseline_year_1_arm_1",115.445366,84
"428","NDAR_INV0NR55WME","baseline_year_1_arm_1",70.10531,9
"429","NDAR_INV0NXVE8CT","baseline_year_1_arm_1",118.466675,94
"430","NDAR_INV14C1N3KZ","baseline_year_1_arm_1",103.72432,44
"431","NDAR_INV14F94Z7X","baseline_year_1_arm_1",94.27392,27
"432","NDAR_INV14PHMUNU","baseline_year_1_arm_1",115.00476,82
"433","NDAR_INV17UL1T8L","baseline_year_1_arm_1",116.38339,87
"434","NDAR_INV182YC0D9","baseline_year_1_arm_1",92.66264,25
"435","NDAR_INV1APPZYY8","baseline_year_1_arm_1",97.129776,31
"436","NDAR_INV1APXJCX3","baseline_year_1_arm_1",113.83955,78
"437","NDAR_INV0P0GTDY0","baseline_year_1_arm_1",87.45573,19
"438","NDAR_INV0P2ZCYPM","baseline_year_1_arm_1",92.60993,25
"439","NDAR_INV14PNN5H9","baseline_year_1_arm_1",45.015594,3
"440","NDAR_INV185KY7W3","baseline_year_1_arm_1",102.8316,42
"441","NDAR_INV18BE29T0","baseline_year_1_arm_1",116.95526,89
"442","NDAR_INV1AYVNP3L","baseline_year_1_arm_1",99.135605,34
"443","NDAR_INV1AYXT588","baseline_year_1_arm_1",87.50424,19
"444","NDAR_INV0P34UPZ9","baseline_year_1_arm_1",88.81483,20
"445","NDAR_INV0P3ERKVG","baseline_year_1_arm_1",97.91056,32
"446","NDAR_INV14R3MHDX","baseline_year_1_arm_1",100.10667,36
"447","NDAR_INV14ZFCHTA","baseline_year_1_arm_1",98.56069,33
"448","NDAR_INV18E23PK7","baseline_year_1_arm_1",97.3879,31
"449","NDAR_INV18H0Y70H","baseline_year_1_arm_1",66.32742,7
"450","NDAR_INV18HXV64A","baseline_year_1_arm_1",106.43065,51
"451","NDAR_INV1ACWERC3","baseline_year_1_arm_1",83.02973,15
"452","NDAR_INV1AFNKM8M","baseline_year_1_arm_1",91.65008,24
"453","NDAR_INV0P4FUMM3","baseline_year_1_arm_1",113.48286,76
"454","NDAR_INV0P4XZMZA","baseline_year_1_arm_1",97.64195,32
"455","NDAR_INV1510CJF1","baseline_year_1_arm_1",92.49704,25
"456","NDAR_INV1535421B","baseline_year_1_arm_1",101.65246,39
"457","NDAR_INV18KWP8N1","baseline_year_1_arm_1",22.569452,2
"458","NDAR_INV18KYVZ3C","baseline_year_1_arm_1",112.73602,73
"459","NDAR_INV0L3VJZEL","baseline_year_1_arm_1",97.334335,31
"460","NDAR_INV0L7K5UMC","baseline_year_1_arm_1",108.32219,57
"461","NDAR_INV0P96MUM9","baseline_year_1_arm_1",95.502655,29
"462","NDAR_INV0PANNNLF","baseline_year_1_arm_1",102.29498,40
"463","NDAR_INV1555HTEC","baseline_year_1_arm_1",91.285614,23
"464","NDAR_INV155U91DU","baseline_year_1_arm_1",109.166336,60
"465","NDAR_INV18RUWAJN","baseline_year_1_arm_1",101.65371,39
"466","NDAR_INV18X6GN95","baseline_year_1_arm_1",105.307945,48
"467","NDAR_INV0L7XB3AW","baseline_year_1_arm_1",86.10658,18
"468","NDAR_INV0L974J49","baseline_year_1_arm_1",123.74381,100
"469","NDAR_INV0PDYPPJ7","baseline_year_1_arm_1",105.33983,48
"470","NDAR_INV0PHTY15N","baseline_year_1_arm_1",56.880608,5
"471","NDAR_INV158CYMLK","baseline_year_1_arm_1",77.87903,12
"472","NDAR_INV15CWGD6V","baseline_year_1_arm_1",100.44112,37
"473","NDAR_INV18XYL4BV","baseline_year_1_arm_1",98.75485,34
"474","NDAR_INV18YX7994","baseline_year_1_arm_1",7.081432,1
"475","NDAR_INV0LA6MBBY","baseline_year_1_arm_1",107.814964,56
"476","NDAR_INV0LDK94T8","baseline_year_1_arm_1",64.94218,7
"477","NDAR_INV0LEM88KP","baseline_year_1_arm_1",100.10975,36
"478","NDAR_INV0PJ81CA5","baseline_year_1_arm_1",113.86335,78
"479","NDAR_INV137Y0WR8","baseline_year_1_arm_1",105.84349,50
"480","NDAR_INV15JLE7ZN","baseline_year_1_arm_1",56.880608,5
"481","NDAR_INV15M33G49","baseline_year_1_arm_1",53.463146,4
"482","NDAR_INV15MFU6UZ","baseline_year_1_arm_1",97.52398,32
"483","NDAR_INV190GWDVP","baseline_year_1_arm_1",77.23854,12
"484","NDAR_INV1925AD9X","baseline_year_1_arm_1",116.35599,87
"485","NDAR_INV193D4YEK","baseline_year_1_arm_1",110.92047,66
"486","NDAR_INV0LFT420N","baseline_year_1_arm_1",103.64397,44
"487","NDAR_INV0LKZCJ15","baseline_year_1_arm_1",91.07185,23
"488","NDAR_INV138RG20T","baseline_year_1_arm_1",108.51992,58
"489","NDAR_INV139EUMUU","baseline_year_1_arm_1",112.059006,71
"490","NDAR_INV15MX84A5","baseline_year_1_arm_1",104.76105,46
"491","NDAR_INV15VX8FJL","baseline_year_1_arm_1",105.66692,49
"492","NDAR_INV1962GTLL","baseline_year_1_arm_1",108.5686,58
"493","NDAR_INV0LXYGL0Y","baseline_year_1_arm_1",104.702805,46
"494","NDAR_INV0M0EWKRV","baseline_year_1_arm_1",106.89974,53
"495","NDAR_INV139PZ31D","baseline_year_1_arm_1",114.58551,81
"496","NDAR_INV13AC41PB","baseline_year_1_arm_1",87.605354,19
"497","NDAR_INV15YZBNE0","baseline_year_1_arm_1",103.41474,43
"498","NDAR_INV19FYU534","baseline_year_1_arm_1",85.21044,17
"499","NDAR_INV19GEFHUC","baseline_year_1_arm_1",87.94498,20
"500","NDAR_INV0M9U5RX8","baseline_year_1_arm_1",78.594345,12
"501","NDAR_INV0MCARYLD","baseline_year_1_arm_1",122.10496,99
"502","NDAR_INV0MF9V4P1","baseline_year_1_arm_1",90.71409,23
"503","NDAR_INV13BCLD41","baseline_year_1_arm_1",94.51112,27
"504","NDAR_INV13CL7J3B","baseline_year_1_arm_1",84.87225,17
"505","NDAR_INV165NRNVG","baseline_year_1_arm_1",102.42745,41
"506","NDAR_INV165XZRTA","baseline_year_1_arm_1",115.37417,84
"507","NDAR_INV19GP5HLJ","baseline_year_1_arm_1",79.054405,13
"508","NDAR_INV19LRBB0U","baseline_year_1_arm_1",106.305725,51
"509","NDAR_INV1RC54TNX","baseline_year_1_arm_1",69.76805,8
"510","NDAR_INV1RE32C3R","baseline_year_1_arm_1",96.62736,30
"511","NDAR_INV1H96TWEB","baseline_year_1_arm_1",80.6235,14
"512","NDAR_INV1HKCTUW1","baseline_year_1_arm_1",99.87383,36
"513","NDAR_INV1LC5DBRK","baseline_year_1_arm_1",65.10434,7
"514","NDAR_INV1LD87ZGJ","baseline_year_1_arm_1",110.14466,63
"515","NDAR_INV1NW3HM13","baseline_year_1_arm_1",89.999596,22
"516","NDAR_INV1NY2HJJM","baseline_year_1_arm_1",NA,NA
"517","NDAR_INV1RJ51V8K","baseline_year_1_arm_1",98.23659,33
"518","NDAR_INV1T4GDEXG","baseline_year_1_arm_1",68.15197,8
"519","NDAR_INV1J2LV4NY","baseline_year_1_arm_1",88.02985,20
"520","NDAR_INV1JAFHY62","baseline_year_1_arm_1",88.08046,20
"521","NDAR_INV1LLU2LBA","baseline_year_1_arm_1",105.38099,48
"522","NDAR_INV1LMCP4YF","baseline_year_1_arm_1",50.754765,4
"523","NDAR_INV1NZMD6UK","baseline_year_1_arm_1",115.37417,84
"524","NDAR_INV1T61M03G","baseline_year_1_arm_1",86.77875,18
"525","NDAR_INV1T83ZJ8N","baseline_year_1_arm_1",112.420204,72
"526","NDAR_INV1JB5GWEU","baseline_year_1_arm_1",84.47778,17
"527","NDAR_INV1JC1WW5Y","baseline_year_1_arm_1",94.57577,27
"528","NDAR_INV1LMYDNRY","baseline_year_1_arm_1",118.74139,94
"529","NDAR_INV1LRNM6EU","baseline_year_1_arm_1",92.81106,25
"530","NDAR_INV1P29RX5F","baseline_year_1_arm_1",84.87225,17
"531","NDAR_INV1P2BB9HY","baseline_year_1_arm_1",79.892395,13
"532","NDAR_INV1TFVYFMB","baseline_year_1_arm_1",90.92496,23
"533","NDAR_INV1TM2HNZW","baseline_year_1_arm_1",85.375206,17
"534","NDAR_INV1TP6LCDF","baseline_year_1_arm_1",100.76262,37
"535","NDAR_INV1JERB432","baseline_year_1_arm_1",109.71192,62
"536","NDAR_INV1LT8UZYC","baseline_year_1_arm_1",102.95861,42
"537","NDAR_INV1LU6D5VB","baseline_year_1_arm_1",17.561037,1
"538","NDAR_INV1LW4GJ4L","baseline_year_1_arm_1",116.140976,87
"539","NDAR_INV1P46E6AP","baseline_year_1_arm_1",92.66264,25
"540","NDAR_INV1P4JN8JH","baseline_year_1_arm_1",117.9346,92
"541","NDAR_INV1U4C4M56","baseline_year_1_arm_1",92.55684,25
"542","NDAR_INV1U54HX62","baseline_year_1_arm_1",50.912174,4
"543","NDAR_INV1JGK90HZ","baseline_year_1_arm_1",120.4286,98
"544","NDAR_INV1JLAATTP","baseline_year_1_arm_1",106.43968,51
"545","NDAR_INV1LX1A3TR","baseline_year_1_arm_1",104.772446,47
"546","NDAR_INV1M0VVR9Y","baseline_year_1_arm_1",109.39346,61
"547","NDAR_INV1P6NVAXL","baseline_year_1_arm_1",24.440977,2
"548","NDAR_INV1P7L5P3B","baseline_year_1_arm_1",103.72432,44
"549","NDAR_INV1UHL5BY3","baseline_year_1_arm_1",NA,NA
"550","NDAR_INV1UNYCP25","baseline_year_1_arm_1",97.64195,32
"551","NDAR_INV1JU1CGGB","baseline_year_1_arm_1",79.19218,13
"552","NDAR_INV1JW5HLBW","baseline_year_1_arm_1",112.2189,71
"553","NDAR_INV1M9Y0F92","baseline_year_1_arm_1",117.861206,92
"554","NDAR_INV1MF1L9LR","baseline_year_1_arm_1",101.10903,38
"555","NDAR_INV1PATDM0H","baseline_year_1_arm_1",107.42094,55
"556","NDAR_INV1PB7CJTH","baseline_year_1_arm_1",96.58648,30
"557","NDAR_INV1TRH3MMU","baseline_year_1_arm_1",115.058754,82
"558","NDAR_INV1TWMU0JK","baseline_year_1_arm_1",107.38855,54
"559","NDAR_INV1JWGJFFK","baseline_year_1_arm_1",96.342285,30
"560","NDAR_INV1JXDFV9Z","baseline_year_1_arm_1",98.12645,33
"561","NDAR_INV1MFM0HL1","baseline_year_1_arm_1",100.66505,37
"562","NDAR_INV1MGXHNDZ","baseline_year_1_arm_1",115.223976,83
"563","NDAR_INV1PCGZ8YF","baseline_year_1_arm_1",118.09553,93
"564","NDAR_INV1PE0ZVR4","baseline_year_1_arm_1",103.52835,43
"565","NDAR_INV1U58UMN8","baseline_year_1_arm_1",105.10297,48
"566","NDAR_INV1UC493JJ","baseline_year_1_arm_1",102.42745,41
"567","NDAR_INV1JZ17724","baseline_year_1_arm_1",92.8194,25
"568","NDAR_INV1K1285TU","baseline_year_1_arm_1",100.717094,37
"569","NDAR_INV1MHAP6AR","baseline_year_1_arm_1",100.79463,37
"570","NDAR_INV1PE2WZWB","baseline_year_1_arm_1",107.36642,54
"571","NDAR_INV1PHTC329","baseline_year_1_arm_1",116.35599,87
"572","NDAR_INV1UWWV5JP","baseline_year_1_arm_1",86.63636,18
"573","NDAR_INV1V08GVK8","baseline_year_1_arm_1",109.65428,62
"574","NDAR_INV1V752R9N","baseline_year_1_arm_1",65.897,7
"575","NDAR_INV1K2D2FB3","baseline_year_1_arm_1",105.24636,48
"576","NDAR_INV1K3LDK3L","baseline_year_1_arm_1",61.42436,6
"577","NDAR_INV1MKWVMP1","baseline_year_1_arm_1",49.759014,4
"578","NDAR_INV1ML5RVV4","baseline_year_1_arm_1",115.82084,85
"579","NDAR_INV1PMXF3DY","baseline_year_1_arm_1",115.146515,83
"580","NDAR_INV1PN1MPWF","baseline_year_1_arm_1",99.32298,35
"581","NDAR_INV1U2B4E90","baseline_year_1_arm_1",118.64169,94
"582","NDAR_INV1U3RR4GV","baseline_year_1_arm_1",92.00223,24
"583","NDAR_INV1KAEAHY9","baseline_year_1_arm_1",88.558716,20
"584","NDAR_INV1KBEC5AT","baseline_year_1_arm_1",90.53429,22
"585","NDAR_INV1MM7DZYV","baseline_year_1_arm_1",89.95022,22
"586","NDAR_INV1MYF7VFL","baseline_year_1_arm_1",97.29372,31
"587","NDAR_INV1PR06YCM","baseline_year_1_arm_1",102.97066,42
"588","NDAR_INV1PX9GGJP","baseline_year_1_arm_1",94.22217,27
"589","NDAR_INV1GDLVYHH","baseline_year_1_arm_1",102.0303,40
"590","NDAR_INV1GDR72XA","baseline_year_1_arm_1",79.33229,13
"591","NDAR_INV1KHXW139","baseline_year_1_arm_1",107.29991,54
"592","NDAR_INV1KP8VFVR","baseline_year_1_arm_1",96.58068,30
"593","NDAR_INV1MZ6AG9P","baseline_year_1_arm_1",96.17507,30
"594","NDAR_INV1N0V1BUP","baseline_year_1_arm_1",91.14229,23
"595","NDAR_INV1PXG26KK","baseline_year_1_arm_1",97.42107,31
"596","NDAR_INV1GKF0X1J","baseline_year_1_arm_1",120.84372,98
"597","NDAR_INV1GKYPGE4","baseline_year_1_arm_1",89.24576,21
"598","NDAR_INV1KWBW4RD","baseline_year_1_arm_1",102.06977,40
"599","NDAR_INV1N22H6JR","baseline_year_1_arm_1",98.89814,34
"600","NDAR_INV1N2R407U","baseline_year_1_arm_1",106.17275,51
"601","NDAR_INV1PYEEE1R","baseline_year_1_arm_1",107.894684,56
"602","NDAR_INV1R36G2UH","baseline_year_1_arm_1",118.69335,94
"603","NDAR_INV1GL1F6FK","baseline_year_1_arm_1",81.83414,15
"604","NDAR_INV1GT8N2YT","baseline_year_1_arm_1",95.502655,29
"605","NDAR_INV1KX54GYB","baseline_year_1_arm_1",98.87724,34
"606","NDAR_INV1KXK7MDF","baseline_year_1_arm_1",98.08938,33
"607","NDAR_INV1N79E5RD","baseline_year_1_arm_1",121.52043,99
"608","NDAR_INV1NBATKW5","baseline_year_1_arm_1",59.870907,6
"609","NDAR_INV1NBP7WNB","baseline_year_1_arm_1",112.7757,73
"610","NDAR_INV1R4G3839","baseline_year_1_arm_1",99.0274,34
"611","NDAR_INV1R4KE1UN","baseline_year_1_arm_1",94.736,28
"612","NDAR_INV1GVYL05C","baseline_year_1_arm_1",89.22219,21
"613","NDAR_INV1GXY5VKK","baseline_year_1_arm_1",68.65721,8
"614","NDAR_INV1KZKJNFD","baseline_year_1_arm_1",108.57806,58
"615","NDAR_INV1KZTEZF5","baseline_year_1_arm_1",101.9646,40
"616","NDAR_INV1NJK6BVY","baseline_year_1_arm_1",NA,NA
"617","NDAR_INV1NJVJ6VN","baseline_year_1_arm_1",66.55505,7
"618","NDAR_INV1R4UUF8E","baseline_year_1_arm_1",88.384,20
"619","NDAR_INV1R5PJCK4","baseline_year_1_arm_1",24.918505,2
"620","NDAR_INV1GYJNY83","baseline_year_1_arm_1",114.04811,78
"621","NDAR_INV1H63RRB3","baseline_year_1_arm_1",100.36862,37
"622","NDAR_INV1L1ZCWL5","baseline_year_1_arm_1",117.223045,90
"623","NDAR_INV1L360NVM","baseline_year_1_arm_1",119.406166,96
"624","NDAR_INV1NMNBTYK","baseline_year_1_arm_1",102.21053,40
"625","NDAR_INV1NV489TJ","baseline_year_1_arm_1",102.45893,41
"626","NDAR_INV1R7RYN1P","baseline_year_1_arm_1",123.71294,100
"627","NDAR_INV1R97KJ7J","baseline_year_1_arm_1",96.78207,30
"628","NDAR_INV1H7JEJW1","baseline_year_1_arm_1",102.23639,40
"629","NDAR_INV1H7NZZZ9","baseline_year_1_arm_1",107.01007,53
"630","NDAR_INV1L5VJRZG","baseline_year_1_arm_1",110.05344,63
"631","NDAR_INV1LC1VRP3","baseline_year_1_arm_1",113.43307,76
"632","NDAR_INV1ZPJCKVC","baseline_year_1_arm_1",114.981094,82
"633","NDAR_INV1ZTGYXCP","baseline_year_1_arm_1",112.267586,71
"634","NDAR_INV1BWHMRFY","baseline_year_1_arm_1",104.287994,45
"635","NDAR_INV1BZ0TUT9","baseline_year_1_arm_1",122.554245,100
"636","NDAR_INV1F5JEP46","baseline_year_1_arm_1",29.47863,2
"637","NDAR_INV1F6MVGKL","baseline_year_1_arm_1",35.3936,2
"638","NDAR_INV1X4F1YB5","baseline_year_1_arm_1",106.55366,52
"639","NDAR_INV1X8K8NC3","baseline_year_1_arm_1",99.533775,35
"640","NDAR_INV1ZY11ZP0","baseline_year_1_arm_1",97.649376,32
"641","NDAR_INV1ZY3ZR47","baseline_year_1_arm_1",90.53426,22
"642","NDAR_INV1CC6HB4A","baseline_year_1_arm_1",96.17507,30
"643","NDAR_INV1CCL4UAD","baseline_year_1_arm_1",89.07923,21
"644","NDAR_INV1F6UNTXD","baseline_year_1_arm_1",97.53503,32
"645","NDAR_INV1XAZP6R9","baseline_year_1_arm_1",104.4759,46
"646","NDAR_INV1XDPJKBE","baseline_year_1_arm_1",100.44112,37
"647","NDAR_INV1ZZAPY9K","baseline_year_1_arm_1",97.91056,32
"648","NDAR_INV20453XZE","baseline_year_1_arm_1",99.13532,34
"649","NDAR_INV1CGKKTM5","baseline_year_1_arm_1",111.43606,68
"650","NDAR_INV1CKXVV32","baseline_year_1_arm_1",46.08152,3
"651","NDAR_INV1FDC7YAJ","baseline_year_1_arm_1",NA,NA
"652","NDAR_INV1FGBFDT9","baseline_year_1_arm_1",116.882545,89
"653","NDAR_INV1FGX3DL8","baseline_year_1_arm_1",88.47273,20
"654","NDAR_INV1XGKZHVG","baseline_year_1_arm_1",87.32617,19
"655","NDAR_INV1XGMP7UU","baseline_year_1_arm_1",101.54012,39
"656","NDAR_INV2051NM7L","baseline_year_1_arm_1",81.63343,14
"657","NDAR_INV20CNYBBC","baseline_year_1_arm_1",87.626366,19
"658","NDAR_INV1CMWHGWK","baseline_year_1_arm_1",106.00052,50
"659","NDAR_INV1FRN7VDM","baseline_year_1_arm_1",92.66264,25
"660","NDAR_INV1FT79EHP","baseline_year_1_arm_1",106.29718,51
"661","NDAR_INV1XH2YX3W","baseline_year_1_arm_1",124.64411,100
"662","NDAR_INV1XKLCFDR","baseline_year_1_arm_1",93.691956,26
"663","NDAR_INV20KZBB9N","baseline_year_1_arm_1",61.57447,6
"664","NDAR_INV20MDTUZ8","baseline_year_1_arm_1",116.94057,89
"665","NDAR_INV1CTLWW8V","baseline_year_1_arm_1",76.713,11
"666","NDAR_INV1CV6NNKT","baseline_year_1_arm_1",87.16348,19
"667","NDAR_INV1FW43D9V","baseline_year_1_arm_1",105.93355,50
"668","NDAR_INV1G5DCM35","baseline_year_1_arm_1",16.124073,1
"669","NDAR_INV1XLM62BZ","baseline_year_1_arm_1",97.05762,31
"670","NDAR_INV1XVCTD2Z","baseline_year_1_arm_1",105.93355,50
"671","NDAR_INV20NDWAH8","baseline_year_1_arm_1",106.6232,52
"672","NDAR_INV215XKL9U","baseline_year_1_arm_1",49.759014,4
"673","NDAR_INV1CXXN3K0","baseline_year_1_arm_1",116.39062,87
"674","NDAR_INV1CYTVBWT","baseline_year_1_arm_1",106.66024,52
"675","NDAR_INV1D42VFML","baseline_year_1_arm_1",111.43606,68
"676","NDAR_INV1G6W1PLY","baseline_year_1_arm_1",111.56056,69
"677","NDAR_INV1V7XPJKR","baseline_year_1_arm_1",94.538155,27
"678","NDAR_INV1XXP2KX0","baseline_year_1_arm_1",115.59552,84
"679","NDAR_INV1Y1Z29D0","baseline_year_1_arm_1",119.3447,96
"680","NDAR_INV20CX5AWW","baseline_year_1_arm_1",102.56638,41
"681","NDAR_INV20CZ5PTX","baseline_year_1_arm_1",103.45065,43
"682","NDAR_INV20E0WX7L","baseline_year_1_arm_1",91.547325,23
"683","NDAR_INV1D6G642B","baseline_year_1_arm_1",103.808876,44
"684","NDAR_INV1D8KBZHP","baseline_year_1_arm_1",109.83801,62
"685","NDAR_INV1V9TCMZW","baseline_year_1_arm_1",104.84421,47
"686","NDAR_INV1Y2L6GWB","baseline_year_1_arm_1",102.782455,42
"687","NDAR_INV1Y3BE09E","baseline_year_1_arm_1",98.40668,33
"688","NDAR_INV20MXZPW5","baseline_year_1_arm_1",106.17275,51
"689","NDAR_INV1DDX454E","baseline_year_1_arm_1",114.12732,79
"690","NDAR_INV1DWXEPTR","baseline_year_1_arm_1",85.53022,17
"691","NDAR_INV1VCF7KC6","baseline_year_1_arm_1",83.31101,16
"692","NDAR_INV1VCFJ6CR","baseline_year_1_arm_1",80.38158,14
"693","NDAR_INV1Y40DZT8","baseline_year_1_arm_1",116.119225,86
"694","NDAR_INV1Y7RVHYC","baseline_year_1_arm_1",91.557175,23
"695","NDAR_INV216TKGZ8","baseline_year_1_arm_1",57.771065,5
"696","NDAR_INV21BW63DB","baseline_year_1_arm_1",116.35131,87
"697","NDAR_INV21C5BFGC","baseline_year_1_arm_1",82.38893,15
"698","NDAR_INV1DZ2VF5K","baseline_year_1_arm_1",108.44669,58
"699","NDAR_INV1DZWFKCG","baseline_year_1_arm_1",107.67248,55
"700","NDAR_INV1VCGLA8W","baseline_year_1_arm_1",104.60327,46
"701","NDAR_INV1VKHC02B","baseline_year_1_arm_1",104.7368,46
"702","NDAR_INV1Y89NGUJ","baseline_year_1_arm_1",94.22217,27
"703","NDAR_INV1YDZ2XE4","baseline_year_1_arm_1",97.64583,32
"704","NDAR_INV1YE699WK","baseline_year_1_arm_1",82.1736,15
"705","NDAR_INV20GDJPEY","baseline_year_1_arm_1",112.210045,71
"706","NDAR_INV20GGC8X5","baseline_year_1_arm_1",117.36223,91
"707","NDAR_INV1E2PBKXL","baseline_year_1_arm_1",116.35599,87
"708","NDAR_INV1E2WJC9K","baseline_year_1_arm_1",80.45381,14
"709","NDAR_INV1VM14D0X","baseline_year_1_arm_1",NA,NA
"710","NDAR_INV1VMB1ZYW","baseline_year_1_arm_1",112.72359,73
"711","NDAR_INV1VMJZV9V","baseline_year_1_arm_1",110.985306,67
"712","NDAR_INV1YGWGEYE","baseline_year_1_arm_1",80.73586,14
"713","NDAR_INV1B4T30A9","baseline_year_1_arm_1",112.22225,71
"714","NDAR_INV1B7G7LND","baseline_year_1_arm_1",76.39991,11
"715","NDAR_INV1E35BEZ6","baseline_year_1_arm_1",100.717094,37
"716","NDAR_INV1E4F8UMB","baseline_year_1_arm_1",50.89683,4
"717","NDAR_INV1VNU5KTM","baseline_year_1_arm_1",119.406166,96
"718","NDAR_INV1VRGHTD2","baseline_year_1_arm_1",94.73099,27
"719","NDAR_INV1VVMK6CP","baseline_year_1_arm_1",121.06757,98
"720","NDAR_INV1YH0352V","baseline_year_1_arm_1",16.853132,1
"721","NDAR_INV1YMR3GY5","baseline_year_1_arm_1",86.04944,18
"722","NDAR_INV1B9D3LNM","baseline_year_1_arm_1",93.62341,26
"723","NDAR_INV1BBV62LH","baseline_year_1_arm_1",98.44882,33
"724","NDAR_INV1ECBLYGG","baseline_year_1_arm_1",109.45583,61
"725","NDAR_INV1EECRFPM","baseline_year_1_arm_1",80.18382,13
"726","NDAR_INV1VXVRPHJ","baseline_year_1_arm_1",115.142334,83
"727","NDAR_INV1VZJUUZ9","baseline_year_1_arm_1",101.40328,39
